path,structuremode,solvent,charge,tautomer,conformer,name
flexisol/solv/water/danazol_chrg0_t0_c1,solv,water,0,0,1,danazol
flexisol/solv/water/danazol_chrg0_t0_c2,solv,water,0,0,2,danazol
flexisol/solv/water/danazol_chrg0_t0_c3,solv,water,0,0,3,danazol
flexisol/solv/water/danazol_chrg0_t0_c4,solv,water,0,0,4,danazol
flexisol/solv/water/dbp-br5cl_chrg0_t0_c0,solv,water,0,0,0,dbp-br5cl
flexisol/solv/water/dbp-br5cl_chrg0_t0_c1,solv,water,0,0,1,dbp-br5cl
flexisol/solv/water/dbp-br5cl_chrg0_t0_c2,solv,water,0,0,2,dbp-br5cl
flexisol/solv/water/dbp-br5cl_chrg0_t0_c3,solv,water,0,0,3,dbp-br5cl
flexisol/solv/water/dbp-br5cl_chrg0_t0_c4,solv,water,0,0,4,dbp-br5cl
flexisol/solv/water/dbp-br5cl_chrg0_t0_c5,solv,water,0,0,5,dbp-br5cl
flexisol/solv/water/ddt_chrg0_t0_c0,solv,water,0,0,0,ddt
flexisol/solv/water/decafluorobiphenyl_chrg0_t0_c0,solv,water,0,0,0,decafluorobiphenyl
flexisol/solv/water/decafluorobiphenyl_chrg0_t0_c1,solv,water,0,0,1,decafluorobiphenyl
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c0,solv,water,0,0,0,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c1,solv,water,0,0,1,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c10,solv,water,0,0,10,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c11,solv,water,0,0,11,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c2,solv,water,0,0,2,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c3,solv,water,0,0,3,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c4,solv,water,0,0,4,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c5,solv,water,0,0,5,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c6,solv,water,0,0,6,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c7,solv,water,0,0,7,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c8,solv,water,0,0,8,decamethylcyclopentasiloxane
flexisol/solv/water/decamethylcyclopentasiloxane_chrg0_t0_c9,solv,water,0,0,9,decamethylcyclopentasiloxane
flexisol/solv/water/deferasirox_chrg0_t0_c0,solv,water,0,0,0,deferasirox
flexisol/solv/water/deferasirox_chrg0_t0_c1,solv,water,0,0,1,deferasirox
flexisol/solv/water/deferasirox_chrg0_t0_c2,solv,water,0,0,2,deferasirox
flexisol/solv/water/deferasirox_chrg0_t0_c3,solv,water,0,0,3,deferasirox
flexisol/solv/water/deferasirox_chrg0_t0_c4,solv,water,0,0,4,deferasirox
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c0,solv,water,0,0,0,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c1,solv,water,0,0,1,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c10,solv,water,0,0,10,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c11,solv,water,0,0,11,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c12,solv,water,0,0,12,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c13,solv,water,0,0,13,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c14,solv,water,0,0,14,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c15,solv,water,0,0,15,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c16,solv,water,0,0,16,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c17,solv,water,0,0,17,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c18,solv,water,0,0,18,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c19,solv,water,0,0,19,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c2,solv,water,0,0,2,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c20,solv,water,0,0,20,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c21,solv,water,0,0,21,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c22,solv,water,0,0,22,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c23,solv,water,0,0,23,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c24,solv,water,0,0,24,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c25,solv,water,0,0,25,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c26,solv,water,0,0,26,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c27,solv,water,0,0,27,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c28,solv,water,0,0,28,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c29,solv,water,0,0,29,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c3,solv,water,0,0,3,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c30,solv,water,0,0,30,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c31,solv,water,0,0,31,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c32,solv,water,0,0,32,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c33,solv,water,0,0,33,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c34,solv,water,0,0,34,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c35,solv,water,0,0,35,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c36,solv,water,0,0,36,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c37,solv,water,0,0,37,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c38,solv,water,0,0,38,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c39,solv,water,0,0,39,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c4,solv,water,0,0,4,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c40,solv,water,0,0,40,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c41,solv,water,0,0,41,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c42,solv,water,0,0,42,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c43,solv,water,0,0,43,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c44,solv,water,0,0,44,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c45,solv,water,0,0,45,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c46,solv,water,0,0,46,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c47,solv,water,0,0,47,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c48,solv,water,0,0,48,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c49,solv,water,0,0,49,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c5,solv,water,0,0,5,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c50,solv,water,0,0,50,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c51,solv,water,0,0,51,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c52,solv,water,0,0,52,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c53,solv,water,0,0,53,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c54,solv,water,0,0,54,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c55,solv,water,0,0,55,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c56,solv,water,0,0,56,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c57,solv,water,0,0,57,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c58,solv,water,0,0,58,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c59,solv,water,0,0,59,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c6,solv,water,0,0,6,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c60,solv,water,0,0,60,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c61,solv,water,0,0,61,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c62,solv,water,0,0,62,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c63,solv,water,0,0,63,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c64,solv,water,0,0,64,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c65,solv,water,0,0,65,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c66,solv,water,0,0,66,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c67,solv,water,0,0,67,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c68,solv,water,0,0,68,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c69,solv,water,0,0,69,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c7,solv,water,0,0,7,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c70,solv,water,0,0,70,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c71,solv,water,0,0,71,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c72,solv,water,0,0,72,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c73,solv,water,0,0,73,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c74,solv,water,0,0,74,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c75,solv,water,0,0,75,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c76,solv,water,0,0,76,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c77,solv,water,0,0,77,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c78,solv,water,0,0,78,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c79,solv,water,0,0,79,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c8,solv,water,0,0,8,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c80,solv,water,0,0,80,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c81,solv,water,0,0,81,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c82,solv,water,0,0,82,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c83,solv,water,0,0,83,delta-cypermethrin
flexisol/solv/water/delta-cypermethrin_chrg0_t0_c9,solv,water,0,0,9,delta-cypermethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c0,solv,water,0,0,0,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c1,solv,water,0,0,1,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c10,solv,water,0,0,10,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c11,solv,water,0,0,11,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c12,solv,water,0,0,12,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c13,solv,water,0,0,13,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c14,solv,water,0,0,14,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c15,solv,water,0,0,15,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c16,solv,water,0,0,16,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c17,solv,water,0,0,17,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c18,solv,water,0,0,18,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c19,solv,water,0,0,19,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c2,solv,water,0,0,2,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c20,solv,water,0,0,20,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c21,solv,water,0,0,21,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c22,solv,water,0,0,22,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c23,solv,water,0,0,23,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c24,solv,water,0,0,24,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c25,solv,water,0,0,25,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c26,solv,water,0,0,26,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c27,solv,water,0,0,27,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c28,solv,water,0,0,28,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c29,solv,water,0,0,29,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c3,solv,water,0,0,3,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c30,solv,water,0,0,30,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c31,solv,water,0,0,31,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c32,solv,water,0,0,32,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c33,solv,water,0,0,33,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c34,solv,water,0,0,34,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c35,solv,water,0,0,35,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c36,solv,water,0,0,36,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c37,solv,water,0,0,37,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c38,solv,water,0,0,38,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c39,solv,water,0,0,39,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c4,solv,water,0,0,4,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c40,solv,water,0,0,40,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c41,solv,water,0,0,41,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c42,solv,water,0,0,42,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c43,solv,water,0,0,43,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c44,solv,water,0,0,44,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c45,solv,water,0,0,45,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c46,solv,water,0,0,46,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c47,solv,water,0,0,47,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c48,solv,water,0,0,48,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c49,solv,water,0,0,49,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c5,solv,water,0,0,5,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c50,solv,water,0,0,50,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c51,solv,water,0,0,51,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c52,solv,water,0,0,52,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c53,solv,water,0,0,53,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c54,solv,water,0,0,54,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c55,solv,water,0,0,55,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c56,solv,water,0,0,56,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c57,solv,water,0,0,57,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c58,solv,water,0,0,58,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c59,solv,water,0,0,59,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c6,solv,water,0,0,6,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c60,solv,water,0,0,60,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c61,solv,water,0,0,61,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c62,solv,water,0,0,62,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c63,solv,water,0,0,63,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c64,solv,water,0,0,64,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c65,solv,water,0,0,65,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c66,solv,water,0,0,66,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c67,solv,water,0,0,67,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c68,solv,water,0,0,68,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c7,solv,water,0,0,7,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c8,solv,water,0,0,8,deltamethrin
flexisol/solv/water/deltamethrin_chrg0_t0_c9,solv,water,0,0,9,deltamethrin
flexisol/solv/water/deoxyuridine_chrg0_t0_c0,solv,water,0,0,0,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c1,solv,water,0,0,1,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c10,solv,water,0,0,10,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c11,solv,water,0,0,11,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c12,solv,water,0,0,12,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c13,solv,water,0,0,13,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c14,solv,water,0,0,14,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c15,solv,water,0,0,15,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c16,solv,water,0,0,16,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c17,solv,water,0,0,17,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c18,solv,water,0,0,18,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c19,solv,water,0,0,19,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c2,solv,water,0,0,2,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c20,solv,water,0,0,20,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c21,solv,water,0,0,21,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c22,solv,water,0,0,22,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c23,solv,water,0,0,23,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c24,solv,water,0,0,24,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c25,solv,water,0,0,25,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c26,solv,water,0,0,26,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c27,solv,water,0,0,27,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c28,solv,water,0,0,28,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c29,solv,water,0,0,29,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c3,solv,water,0,0,3,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c30,solv,water,0,0,30,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c31,solv,water,0,0,31,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c32,solv,water,0,0,32,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c33,solv,water,0,0,33,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c34,solv,water,0,0,34,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c35,solv,water,0,0,35,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c36,solv,water,0,0,36,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c37,solv,water,0,0,37,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c38,solv,water,0,0,38,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c39,solv,water,0,0,39,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c4,solv,water,0,0,4,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c40,solv,water,0,0,40,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c41,solv,water,0,0,41,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c42,solv,water,0,0,42,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c43,solv,water,0,0,43,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c44,solv,water,0,0,44,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c45,solv,water,0,0,45,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c46,solv,water,0,0,46,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c47,solv,water,0,0,47,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c48,solv,water,0,0,48,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c5,solv,water,0,0,5,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c6,solv,water,0,0,6,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c7,solv,water,0,0,7,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c8,solv,water,0,0,8,deoxyuridine
flexisol/solv/water/deoxyuridine_chrg0_t0_c9,solv,water,0,0,9,deoxyuridine
flexisol/solv/water/dexamethasone_chrg0_t0_c0,solv,water,0,0,0,dexamethasone
flexisol/solv/water/dexamethasone_chrg0_t0_c1,solv,water,0,0,1,dexamethasone
flexisol/solv/water/dexamethasone_chrg0_t0_c2,solv,water,0,0,2,dexamethasone
flexisol/solv/water/dexamethasone_chrg0_t0_c3,solv,water,0,0,3,dexamethasone
flexisol/solv/water/dexamethasone_chrg0_t0_c4,solv,water,0,0,4,dexamethasone
flexisol/solv/water/dexamethasone_chrg0_t0_c5,solv,water,0,0,5,dexamethasone
flexisol/solv/water/dexrazoxane_chrg0_t0_c0,solv,water,0,0,0,dexrazoxane
flexisol/solv/water/dexrazoxane_chrg0_t0_c1,solv,water,0,0,1,dexrazoxane
flexisol/solv/water/dexrazoxane_chrg0_t0_c2,solv,water,0,0,2,dexrazoxane
flexisol/solv/water/dexrazoxane_chrg0_t0_c3,solv,water,0,0,3,dexrazoxane
flexisol/solv/water/dexrazoxane_chrg0_t0_c4,solv,water,0,0,4,dexrazoxane
flexisol/solv/water/dextromethorphan_chrg0_t0_c0,solv,water,0,0,0,dextromethorphan
flexisol/solv/water/dextromethorphan_chrg0_t0_c1,solv,water,0,0,1,dextromethorphan
flexisol/solv/water/dextromethorphan_chrg0_t0_c2,solv,water,0,0,2,dextromethorphan
flexisol/solv/water/dextromethorphan_chrg0_t0_c3,solv,water,0,0,3,dextromethorphan
flexisol/solv/water/diacetylmorphine_chrg0_t0_c0,solv,water,0,0,0,diacetylmorphine
flexisol/solv/water/diacetylmorphine_chrg0_t0_c1,solv,water,0,0,1,diacetylmorphine
flexisol/solv/water/diacetylmorphine_chrg0_t0_c2,solv,water,0,0,2,diacetylmorphine
flexisol/solv/water/dialifor_chrg0_t0_c0,solv,water,0,0,0,dialifor
flexisol/solv/water/dialifor_chrg0_t0_c1,solv,water,0,0,1,dialifor
flexisol/solv/water/dialifor_chrg0_t0_c2,solv,water,0,0,2,dialifor
flexisol/solv/water/dialifor_chrg0_t0_c3,solv,water,0,0,3,dialifor
flexisol/solv/water/dialifor_chrg0_t0_c4,solv,water,0,0,4,dialifor
flexisol/solv/water/dialifor_chrg0_t0_c5,solv,water,0,0,5,dialifor
flexisol/solv/water/dialifor_chrg0_t0_c6,solv,water,0,0,6,dialifor
flexisol/solv/water/dialifor_chrg0_t0_c7,solv,water,0,0,7,dialifor
flexisol/solv/water/diallylsulfide_chrg0_t0_c0,solv,water,0,0,0,diallylsulfide
flexisol/solv/water/diallylsulfide_chrg0_t0_c1,solv,water,0,0,1,diallylsulfide
flexisol/solv/water/diallylsulfide_chrg0_t0_c2,solv,water,0,0,2,diallylsulfide
flexisol/solv/water/diallylsulfide_chrg0_t0_c3,solv,water,0,0,3,diallylsulfide
flexisol/solv/water/diallylsulfide_chrg0_t0_c4,solv,water,0,0,4,diallylsulfide
flexisol/solv/water/diallylsulfide_chrg0_t0_c5,solv,water,0,0,5,diallylsulfide
flexisol/solv/water/diallylsulfide_chrg0_t0_c6,solv,water,0,0,6,diallylsulfide
flexisol/solv/water/diallylsulfide_chrg0_t0_c7,solv,water,0,0,7,diallylsulfide
flexisol/solv/water/diazinon_chrg0_t0_c0,solv,water,0,0,0,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c1,solv,water,0,0,1,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c10,solv,water,0,0,10,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c11,solv,water,0,0,11,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c12,solv,water,0,0,12,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c13,solv,water,0,0,13,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c14,solv,water,0,0,14,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c15,solv,water,0,0,15,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c16,solv,water,0,0,16,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c17,solv,water,0,0,17,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c18,solv,water,0,0,18,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c19,solv,water,0,0,19,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c2,solv,water,0,0,2,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c20,solv,water,0,0,20,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c21,solv,water,0,0,21,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c22,solv,water,0,0,22,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c23,solv,water,0,0,23,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c24,solv,water,0,0,24,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c25,solv,water,0,0,25,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c26,solv,water,0,0,26,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c27,solv,water,0,0,27,diazinon
flexisol/solv/water/diazinon_chrg0_t0_c28,solv,water,0,0,28,diazinon
